2016-02-16,37.21,34.18,45.83,28.05
2016-02-12,8.14,20.25,26.04,28.05
2016-02-11,0,0,0,0
2016-02-10,26.74,13.92,25,1.22
2016-02-09,26.74,36.71,35.42,15.85
2016-02-08,60.47,55.7,39.58,24.39
2016-02-05,83.72,89.87,75,59.76
2016-02-04,100,91.14,96.88,87.8
2016-02-03,93.02,92.41,72.92,100
2016-02-02,100,100,100,87.8
