2016-02-16,82.05,92.88,100,100
2016-02-12,51.03,64.77,59.93,74.18
2016-02-11,39.49,37.72,50.9,30.72
2016-02-10,42.05,52.67,63.9,51.31
2016-02-09,0,21,5.42,20.92
2016-02-08,29.49,0,0,0
2016-02-05,71.28,82.92,63.9,39.22
2016-02-04,61.79,86.83,70.04,86.93
2016-02-03,62.82,51.6,36.1,64.05
2016-02-02,100,100,80.87,48.37
