2016-02-16,58.33,57.14,40,27.27
2016-02-12,75,57.14,70,100
2016-02-11,0,57.14,20,9.09
2016-02-10,0,100,20,0
2016-02-09,41.67,42.86,30,54.55
2016-02-08,58.33,78.57,10,72.73
2016-02-05,75,64.29,80,63.64
2016-02-04,100,85.71,100,81.82
2016-02-03,58.33,64.29,80,72.73
2016-02-02,8.33,0,0,18.18
