2016-02-16,57.08,16.53,45.18,51.71
2016-02-12,1.42,16.53,1.52,26.34
2016-02-11,38.21,19.01,16.75,24.39
2016-02-10,0,0,0,24.88
2016-02-09,48.11,99.17,3.55,0
2016-02-08,100,86.78,68.53,66.83
2016-02-05,99.53,98.35,92.39,100
2016-02-04,100,100,94.42,99.51
2016-02-03,99.53,98.35,100,99.51
2016-02-02,90.57,92.56,97.46,96.59
