2016-02-16,54.79,14.96,66.77,27.78
2016-02-12,48.55,24.42,67.38,36.11
2016-02-11,27.55,12.16,59.98,25.37
2016-02-10,21.92,16.12,60.39,22.78
2016-02-09,0,0,0,0
2016-02-08,60.73,24.71,81.26,43.52
2016-02-05,82.8,35.23,91.59,62.78
2016-02-04,100,74.13,100,82.41
2016-02-03,95.43,100,97.37,100
2016-02-02,95.59,40.83,95.34,86.67
