2016-02-16,41.3,60.53,62.79,78.38
2016-02-12,4.35,13.16,11.63,29.73
2016-02-11,0,0,0,0
2016-02-10,32.61,44.74,37.21,18.92
2016-02-09,28.26,57.89,34.88,35.14
2016-02-08,52.17,52.63,39.53,35.14
2016-02-05,67.39,81.58,81.4,75.68
2016-02-04,50,100,76.74,89.19
2016-02-03,84.78,94.74,67.44,64.86
2016-02-02,100,100,100,100
