2016-02-16,47.44,30.32,56.1,50.74
2016-02-12,31.41,28.39,15.45,30.88
2016-02-11,0,0,0,6.62
2016-02-10,16.67,15.48,17.89,0
2016-02-09,26.28,29.68,13.01,6.62
2016-02-08,57.69,40.97,40.65,33.09
2016-02-05,96.79,80.65,84.55,65.44
2016-02-04,76.92,100,96.75,100
2016-02-03,78.21,62.13,76.42,77.21
2016-02-02,100,75.48,100,80.15
