2016-02-16,100,100,66.67,42.11
2016-02-12,92.31,90,100,68.42
2016-02-11,56.41,65,50,63.16
2016-02-10,41.03,65,53.33,42.11
2016-02-09,56.41,90,66.67,100
2016-02-08,0,45,3.33,0
2016-02-05,33.33,0,36.67,5.26
2016-02-04,74.36,70,66.67,5.26
2016-02-03,74.36,50,33.33,0
2016-02-02,43.59,55,0,10.53
