2016-02-16,13.91,2.75,15.05,9.54
2016-02-12,0,0,6.79,8.3
2016-02-11,17.08,2.94,0,0
2016-02-10,61.09,46.86,23.12,18.9
2016-02-09,84.68,78.24,60,59.01
2016-02-08,89.44,84.31,90.83,84.45
2016-02-05,98.42,95.49,99.08,92.05
2016-02-04,100,100,100,100
2016-02-03,91.37,88.43,87.89,97.35
2016-02-02,81.69,81.96,89.36,85.69
