2016-02-16,33.96,30.93,37.32,32.51
2016-02-12,17.18,18.72,20.09,32.95
2016-02-11,4.7,0,3.56,8.96
2016-02-10,11.01,10.4,18.38,15.61
2016-02-09,0,11.93,0,0
2016-02-08,42.01,28.71,9.12,11.71
2016-02-05,87.65,76.98,60.11,51.01
2016-02-04,94.09,97.78,100,99.28
2016-02-03,100,100,83.62,100
2016-02-02,61.07,52.43,57.41,46.97
