2016-02-16,41.68,26.92,34.07,25.14
2016-02-12,0,4.78,20.14,36.36
2016-02-11,18.47,0,11.62,0
2016-02-10,73.11,64.91,44.29,33.89
2016-02-09,5.72,44.91,26.15,66.55
2016-02-08,7.34,13.46,0,13.69
2016-02-05,61.45,56.73,27.86,15.49
2016-02-04,76.67,87.17,77.86,70.71
2016-02-03,100,87.92,91.38,89.45
2016-02-02,85.31,100,100,100
