2016-02-16,16.28,29.75,30.39,35.05
2016-02-12,13.67,7.28,15.12,9.67
2016-02-11,1.58,1.43,6.84,8.43
2016-02-10,6.88,5.3,19.23,6.57
2016-02-09,0,0,3.75,0
2016-02-08,46.93,43,0,0.76
2016-02-05,100,99.64,68.28,50.14
2016-02-04,88.47,100,100,100
2016-02-03,66.93,71.63,81.85,65.76
2016-02-02,66.84,62.71,81.9,64.19
