2016-02-16,98.13,100,100,100
2016-02-12,50.53,38.33,44.04,42.86
2016-02-11,0,0,2.77,0
2016-02-10,65.24,58.21,44.6,17.37
2016-02-09,41.98,36.89,37.95,12.89
2016-02-08,27.27,27.38,0,29.13
2016-02-05,91.44,70.32,54.29,30.81
2016-02-04,70.86,67.72,71.19,72.55
2016-02-03,100,77.52,50.69,54.34
2016-02-02,89.57,69.16,75.35,54.9
