2016-02-16,100,94.59,100,100
2016-02-12,41.3,51.35,29.41,56.76
2016-02-11,2.17,18.92,0,0
2016-02-10,21.74,0,25.49,2.7
2016-02-09,0,29.73,3.92,5.41
2016-02-08,56.52,72.97,35.29,5.41
2016-02-05,82.61,86.49,80.39,78.38
2016-02-04,93.48,86.49,94.12,75.68
2016-02-03,95.65,89.19,70.59,91.89
2016-02-02,93.48,100,96.08,86.49
