2016-02-16,100,100,97.3,100
2016-02-12,64.23,95.76,100,96.8
2016-02-11,9.76,44.92,32.43,53.6
2016-02-10,36.59,47.46,52.7,33.6
2016-02-09,20.33,53.39,40.54,28.8
2016-02-08,36.59,36.44,58.11,35.2
2016-02-05,52.03,44.92,83.78,50.4
2016-02-04,30.89,52.54,67.57,59.2
2016-02-03,10.57,32.2,35.14,44.8
2016-02-02,0,0,0,0
