2016-02-16,33.33,19.05,36.84,30.43
2016-02-12,23.33,14.29,5.26,0
2016-02-11,0,19.05,0,34.78
2016-02-10,20,0,31.58,4.35
2016-02-09,33.33,28.57,31.58,34.78
2016-02-08,63.33,61.9,78.95,43.48
2016-02-05,50,90.48,78.95,100
2016-02-04,100,100,100,65.22
2016-02-03,23.33,61.9,26.32,73.91
2016-02-02,13.33,66.67,21.05,30.43
